year,quarter,date,entity,assets,credit_loss_allowances,res_mortgages_open,other_adj_equity,fiduciary_activities,total_nii,tr_comm,investment_banking_fees,FI01650,res_mortgages_closed,net_servicing_fees,insurcance_commissions,ng_other_assets,net_sec_income,ng_other_real_estate,rent_other_real_estate,total_tr,check_printing_fees,earnings_life_insurance,atm_fees,safe_deposit_rent,service_charges,net_change_fair_value,card_interchange_fees,vc_rev,tr_int_rt_exp,tr_foreign_ex,tr_credit,tr_equity,ng_sale_loans,ng_credit_deriv,sale_mutual_funds,ng_assets_fv,other_nii,name,rssd9002,ID_RSSD,D_DT_START,D_DT_END,NM_SHORT,DOMESTIC_IND,rank
2001,2,01Q2,1119794,165156000,3500,0,0,228000,261600,60400,185300,0,32800,44800,16100,40500,900,64300,362300,1297000,0,0,0,0,0,0,0,55800,4600,0,0,0,0,0,114200,0,4700,1119794,1119794,1119794,2/27/2001,7/15/2001,U S BC,Y,10
2001,2,01Q2,1379552,164699748,0,0,0,65647,59076,26118,180572,0,-283784,-1833,15703,132285,72,49072,184134,427062,0,0,0,0,0,0,0,26663,5308,-5893,40,0,0,0,28266,0,297546,1379552,1379552,1379552,4/1/2001,10/5/2001,ABN AMRO N AMER HC,Y,11
2001,2,01Q2,2872407,107445340,39231,0,0,22421,45477,74167,4945,0,5944,2358,8529,2915,1519,-569,125314,293020,0,0,0,0,0,0,0,6427,59672,-2185,10253,0,0,0,16765,0,5353,2872407,2872407,2872407,10/28/2000,10/29/2006,HSBC NORTH AMER,Y,12
2001,2,01Q2,1131787,100822534,0,0,0,124785,125588,28702,46674,0,75365,0,4814,1406,3687,48,82963,494032,0,0,0,0,0,0,0,25335,3807,-440,0,0,0,0,21418,0,7590,1131787,1131787,1131787,3/13/2000,9/30/2004,SUNTRUST BK,Y,13
2001,2,01Q2,1069125,95247453,0,0,0,105898,117466,-3495,43504,0,43477,280,4948,89671,281,0,279885,681915,0,0,0,0,0,0,0,4741,3244,0,-11480,0,0,0,48452,0,0,1069125,1069125,1069125,5/15/2000,4/8/2004,NATIONAL CITY CORP,Y,14
2001,2,01Q2,1068025,85522573,0,0,0,111645,90938,51508,56481,-8471,6397,-2934,12567,-32340,-174,146,118418,404181,0,0,0,0,0,0,0,40852,10656,0,0,0,0,0,13089,0,0,1068025,1068025,1068025,3/13/2000,12/11/2002,KEYCORP,Y,15
2001,2,01Q2,1033470,76831453,0,0,0,443601,132229,97784,105688,2718,0,0,78,0,31,0,26900,809029,0,0,0,0,0,0,0,43336,54426,22,0,0,0,0,46296,0,0,1033470,1033470,1033470,8/11/2000,12/30/2005,BANK OF NY CO,Y,16
2001,2,01Q2,1136157,74828414,0,0,0,57923,115157,23508,81826,-2230,30043,20755,29733,-2630,469,-201,131718,486071,0,0,0,0,0,0,0,17564,4562,1382,0,0,0,0,42519,0,0,1136157,1136157,1136157,3/1/2001,8/23/2001,WACHOVIA CORP,Y,17
2001,2,01Q2,1111435,70317346,0,0,0,554507,1171,95005,25878,0,0,0,0,0,-10000,-34,49264,715791,0,0,0,0,0,0,0,-3687,98692,0,0,0,0,0,17304,0,0,1111435,1111435,1111435,3/13/2000,12/31/2004,STATE STREET CORP,Y,18
2001,2,01Q2,1069778,70018773,235,0,0,274177,92391,42330,176351,-46242,-66265,-915,26707,19182,-496,644,178599,696463,0,0,0,0,0,0,0,25821,6516,9993,0,0,0,0,169703,0,-77331,1069778,1069778,1069778,3/31/2001,12/31/2003,PNC FNCL SVC GROUP,Y,19
2001,2,01Q2,1070345,69833640,0,0,0,84942,105977,436,66778,0,-9027,-5773,30769,-3838,2557,132496,224236,629553,0,0,0,0,0,0,0,436,0,0,0,0,0,0,14825,0,0,1070345,1070345,1070345,6/27/2001,12/28/2001,FIFTH THIRD BC,Y,20
2001,2,01Q2,1074156,64733769,0,0,0,23000,83781.68539,21,42566,-101,14773,3,46333.98876,23962,13.84269663,0,80749,315102.5169,0,0,0,0,0,0,0,21,0,0,0,0,0,0,11580,0,36696.19101,1074156,1074156,1074156,6/28/2001,7/13/2001,BB&T CORP,Y,21
2001,2,01Q2,1199844,49494169,16381.5,0,0,45611,52429,7284,26187,0,4,0,4062,2462,0,0,66269,204308,0,0,0,0,0,0,0,1016,6268,0,0,0,0,0,22249,0,0,1199844,1199844,1199844,3/31/2001,9/28/2001,COMERICA,Y,22
2001,2,01Q2,1079441,46534992,0,0,0,4631,66320,0,15047,0,1887,0,969,4229,0,0,45512,138595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7097,0,0,1079441,1079441,1079441,3/13/2000,10/31/2004,SOUTHTRUST CORP,Y,23
2001,2,01Q2,1078332,45392788,6.5,0,0,15098,70925,1040,96440,0,18282,0,12356,5204,1610,0,19709,240664,0,0,0,0,0,0,0,1040,0,0,0,0,0,0,3167,0,0,1078332,1078332,1078332,3/31/2001,11/13/2001,REGIONS FC,Y,24
2001,2,01Q2,1068762,43705445,0,0,0,163970,84203,47683,459752,-140984,2599,27658,12721,3444,-1221,8456,69691,737972,0,0,0,0,0,0,0,4965,42477,1064,-823,0,0,0,175750,0,-27994,1068762,1068762,1068762,4/1/2000,9/14/2003,MELLON FNCL CORP,Y,25
2001,3,01Q3,1951350,1068249000,50000,0,0,243000,210000,1019000,2655000,-549000,918000,491000,3348000,157000,-23000,245000,1671000,10385000,0,0,0,0,0,0,0,358000,473000,167000,21000,0,0,0,589000,0,145000,1951350,1951350,1951350,8/3/2001,12/16/2001,CITIGROUP,Y,1
2001,3,01Q3,1039502,799300000,341500,0,0,918000,262000,1301000,1079000,-107000,83000,242000,52000,-16000,0,9000,725000,4548000,0,0,0,0,0,0,0,620000,271000,333000,77000,0,0,0,114000,0,244000,1039502,1039502,1039502,8/1/2001,11/9/2001,J P MORGAN CHASE & CO,Y,2
2001,3,01Q3,1073757,640105000,1500,0,0,355000,1154000,433000,529000,36000,785000,0,44000,-9000,3000,59000,270000,3659000,0,0,0,0,0,0,0,135000,148000,125000,25000,0,0,0,177000,0,59000,1073757,1073757,1073757,2/13/2001,3/31/2004,BANK OF AMER CORP,Y,3
2001,3,01Q3,1073551,325897000,0,0,0,387615.5889,462584.5444,87430.26667,507508.5222,-604781.2778,50080.15556,150695.8778,42736.74444,-48699.75556,-4718.933333,3090.933333,365624.3556,1399167.022,0,0,0,0,0,0,0,61098.18889,16398.63333,9933.444444,0,0,0,0,307884.7667,0,-64000,1073551,1073551,1073551,9/1/2001,3/31/2002,WACHOVIA CORP,Y,4
2001,3,01Q3,1120754,298100000,0,0,0,191000,470000,94000,237000,-123000,358000,8000,197000,11000,0,2000,675000,2120000,0,0,0,0,0,0,0,54000,40000,0,0,0,0,0,61000,0,10000,1120754,1120754,1120754,4/21/2001,1/31/2002,WELLS FARGO & CO,Y,5
2001,3,01Q3,1068294,270252000,0,0,0,169000,384000,70000,96000,-66000,159000,417000,113000,8000,-3000,-12000,496000,1831000,0,0,0,0,0,0,0,38000,26000,5000,1000,0,0,0,40000,0,16000,1068294,1068294,1068294,8/23/2001,11/8/2001,BANK ONE CORP,Y,6
2001,3,01Q3,2945824,251895422,0,0,0,0,0,0,0,0,0,0,4853298,6642,-25077,30691,241027,5106581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284763,0,309,2945824,2945824,2945824,2/28/2001,5/16/2004,METLIFE,Y,7
2001,3,01Q3,2816906,217462000,13500,0,0,195000,19000,335000,463000,0,9000,64000,9000,1000,0,-1000,-284000,810000,0,0,0,0,0,0,0,-141000,7000,215000,254000,0,0,0,8000,0,0,2816906,2816906,2816906,3/23/2000,9/1/2003,TAUNUS CORP,Y,8
2001,3,01Q3,1113514,201862000,9500,0,0,125000,267000,203000,271000,138000,88000,52000,33000,19000,-1000,0,370000,1565000,0,0,0,0,0,0,0,71000,78000,54000,0,0,0,0,23000,0,0,1113514,1113514,1113514,10/2/2000,3/31/2004,FLEETBOSTON FNCL CORP,Y,9
2001,3,01Q3,1379552,171085549,0,0,0,63945,61847,31218,180486,0,-120608,-1222,11991,143261,-395,13029,282963,666515,0,0,0,0,0,0,0,32517,-511,-802,14,0,0,0,35755,0,-2,1379552,1379552,1379552,4/1/2001,10/5/2001,ABN AMRO N AMER HC,Y,10
2001,3,01Q3,1119794,167830000,4500,0,0,226200,258400,51400,164900,0,34900,40800,15200,42200,1200,4900,410400,1250500,0,0,0,0,0,0,0,43600,7900,-100,0,0,0,0,108000,0,20900,1119794,1119794,1119794,8/10/2001,1/11/2002,U S BC,Y,11
2001,3,01Q3,2872407,110050010,39231,0,0,20891,46827,99613,21810,0,-20310,1915,8377,28384,820,48,128347,336722,0,0,0,0,0,0,0,49597,55529,1020,-6533,0,0,0,19568,0,6424,2872407,2872407,2872407,10/28/2000,10/29/2006,HSBC NORTH AMER,Y,12
2001,3,01Q3,1131787,103262035,0,0,0,119786,129142,33967,60224,0,75996,0,4959,762,658,-541,89288,514241,0,0,0,0,0,0,0,22792,3919,7256,0,0,0,0,20376,0,4946,1131787,1131787,1131787,3/13/2000,9/30/2004,SUNTRUST BK,Y,13
2001,3,01Q3,1069125,97215024,0,0,0,79410,117336,26563,100016,0,44961,5707,15880,94751,376,0,112292,597292,0,0,0,0,0,0,0,28735,3912,0,-6084,0,0,0,115896,0,0,1069125,1069125,1069125,5/15/2000,4/8/2004,NATIONAL CITY CORP,Y,14
2001,3,01Q3,1033470,89536682,0,0,0,401411,144751,79308,99171,3169,0,0,506,0,25,0,72270,800611,0,0,0,0,0,0,0,30305,49261,-258,0,0,0,0,48791,0,0,1033470,1033470,1033470,8/11/2000,12/30/2005,BANK OF NY CO,Y,15
2001,3,01Q3,1068025,83916385,0,0,0,113148,107050,32153,49123,-8478,3534,7543,13368,18085,-532,659,130873,466526,0,0,0,0,0,0,0,22779,9374,0,0,0,0,0,13633,0,0,1068025,1068025,1068025,3/13/2000,12/11/2002,KEYCORP,Y,16
2001,3,01Q3,1111435,73176197,0,0,0,522238,1110,84734,22240,0,0,0,0,0,0,-36,62600,692886,0,0,0,0,0,0,0,-2808,87542,0,0,0,0,0,16563,0,0,1111435,1111435,1111435,3/13/2000,12/31/2004,STATE STREET CORP,Y,17
2001,3,01Q3,1069778,71847674,235,0,0,270094,96604,37570,170098,-16009,12545,1746,23354,-73372,-1045,4754,92175,618514,0,0,0,0,0,0,0,25747,6906,4917,0,0,0,0,171884,0,2422,1069778,1069778,1069778,3/31/2001,12/31/2003,PNC FNCL SVC GROUP,Y,18
2001,3,01Q3,1074156,70309046,0,0,0,22935,86927,5348,41158,-27,17916,-3,48622,26324,-824,-776,74098,321698,0,0,0,0,0,0,0,5348,0,0,0,0,0,0,12302,0,-3161,1074156,1074156,1074156,9/17/2001,11/9/2001,BB&T CORP,Y,19
2001,3,01Q3,1070345,70118176,0,0,0,58617,92125,358,10404,0,-41006,2778,18774,-931,-1747,-32389,231869,338852,0,0,0,0,0,0,0,358,0,0,0,0,0,0,13837,0,0,1070345,1070345,1070345,6/27/2001,12/28/2001,FIFTH THIRD BC,Y,20
2001,3,01Q3,1199844,49928721,17153,0,0,44962,53710,10626,11046,0,3,0,4267,4108,0,0,87541,216263,0,0,0,0,0,0,0,3825,6801,0,0,0,0,0,4271,0,0,1199844,1199844,1199844,9/29/2001,6/29/2003,COMERICA,Y,21
2001,3,01Q3,1068762,47743647,0,0,0,149335,86985,38308,463072,-26942,2314,3879,12318,3198,-12,-940,59440,790955,0,0,0,0,0,0,0,53,38216,367,-328,0,0,0,183825,0,-16172,1068762,1068762,1068762,4/1/2000,9/14/2003,MELLON FNCL CORP,Y,22
2001,3,01Q3,1079441,47267905,0,0,0,5945,68538,0,15565,0,2481,0,1144,5854,0,0,39258,138785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6275,0,0,1079441,1079441,1079441,3/13/2000,10/31/2004,SOUTHTRUST CORP,Y,23
2001,3,01Q3,1078332,46597152,0,0,0,13749,74146,2752,89198,0,16547,0,12247,12416,2880,1063,10121,235119,0,0,0,0,0,0,0,2752,0,0,0,0,0,0,4472,0,0,1078332,1078332,1078332,3/31/2001,11/13/2001,REGIONS FC,Y,24
2001,3,01Q3,1871159,43091467,0,0,0,0,141,0,0,0,331827,1216030,38309,4645,0,0,215036,1805988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1871159,1871159,1871159,3/26/1998,12/31/2001,MBNA CORP,Y,25
2001,4,01Q4,1951350,1051450000,50000,0,0,824000,254000,783000,2200000,619000,968000,557000,3602000,34000,0,83000,1362000,11286000,0,0,0,0,0,0,0,143000,459000,168000,13000,0,0,0,612000,0,243000,1951350,1951350,1951350,12/18/2001,1/2/2002,CITIGROUP,Y,1
2001,4,01Q4,1039502,693575000,340500,0,0,939000,269000,355000,1236000,-424000,17000,314000,60000,325000,0,35000,305000,3431000,0,0,0,0,0,0,0,387000,82000,130000,-244000,0,0,0,69000,0,251000,1039502,1039502,1039502,12/1/2001,6/30/2004,J P MORGAN CHASE & CO,Y,2
2001,4,01Q4,1073757,621722000,70000,0,0,200000,1197000,169285,829000,-156000,1006715,0,40000,4000,2000,-33000,1903308,5162308,0,0,0,0,0,0,0,-54715,106000,105000,13000,0,0,0,182000,0,25000,1073757,1073757,1073757,2/13/2001,3/31/2004,BANK OF AMER CORP,Y,3
2001,4,01Q4,1073551,330452000,0,0,0,395000,473000,67000,587000,-72000,39000,140000,56000,-45000,-7000,1000,435000,2069000,0,0,0,0,0,0,0,69000,9000,-11000,0,0,0,0,328000,0,57000,1073551,1073551,1073551,9/1/2001,3/31/2002,WACHOVIA CORP,Y,4
2001,4,01Q4,1120754,307569000,0,0,0,162000,506000,106000,268000,-37000,694000,8000,221000,-55000,2000,0,418000,2293000,0,0,0,0,0,0,0,70000,36000,0,0,0,0,0,67000,0,-4000,1120754,1120754,1120754,4/21/2001,1/31/2002,WELLS FARGO & CO,Y,5
2001,4,01Q4,1068294,268954000,0,0,0,168000,366000,24000,103000,-70000,150000,539000,114000,10000,-2000,13000,485000,1900000,0,0,0,0,0,0,0,0,21000,1000,2000,0,0,0,47000,0,16000,1068294,1068294,1068294,11/9/2001,6/20/2002,BANK ONE CORP,Y,6
2001,4,01Q4,2945824,256897467,0,0,0,0,0,0,0,0,0,0,5286302,16016,-2789,-10309,143950,5433170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127562,0,-309,2945824,2945824,2945824,2/28/2001,5/16/2004,METLIFE,Y,7
2001,4,01Q4,2816906,227177000,13000,0,0,160000,20000,-309000,531000,-12000,29000,40000,3000,3000,17000,1000,326000,809000,0,0,0,0,0,0,0,57000,14000,-9000,-371000,0,0,0,16000,0,0,2816906,2816906,2816906,3/23/2000,9/1/2003,TAUNUS CORP,Y,8
2001,4,01Q4,1113514,203638000,12500,0,0,241000,268000,199000,242000,-444000,93000,111000,25000,26000,0,0,228000,989000,0,0,0,0,0,0,0,105000,49000,45000,0,0,0,0,76000,0,-24000,1113514,1113514,1113514,10/2/2000,3/31/2004,FLEETBOSTON FNCL CORP,Y,9
2001,4,01Q4,1379552,171795842,0,0,0,63088,63823,37639,157689,0,-249591,448,1223,180192,-106,39572,99804,393781,0,0,0,0,0,0,0,35207,4297,-1865,0,0,0,0,27636,0,460702,1379552,1379552,1379552,10/6/2001,9/30/2007,ABN AMRO N AMER HC,Y,10
2001,4,01Q4,1119794,171390000,6000,0,0,215200,264600,56000,182200,0,54800,44300,-6100,49200,800,2000,429300,1292300,0,0,0,0,0,0,0,50300,5700,0,0,0,0,0,112200,0,4200,1119794,1119794,1119794,8/10/2001,1/11/2002,U S BC,Y,11
2001,4,01Q4,2872407,109741278,44310.5,0,0,22716,48587,39906,105166,0,24435,3066,20403,34094,1074,-3413,43994,340028,0,0,0,0,0,0,0,-2965,36892,10561,-4582,0,0,0,16170,0,-540,2872407,2872407,2872407,10/28/2000,10/29/2006,HSBC NORTH AMER,Y,12
2001,4,01Q4,1069125,106894340,0,0,0,72542,122718,5146,58881,0,50513,3203,8981,43910,-160,0,289539,655273,0,0,0,0,0,0,0,8097,3329,0,-6280,0,0,0,67862,0,0,1069125,1069125,1069125,5/15/2000,4/8/2004,NATIONAL CITY CORP,Y,13
2001,4,01Q4,1131787,104740644,0,0,0,117236,135496,14916,70474,0,78923,0,5479,3162,893,1685,97352,525616,0,0,0,0,0,0,0,-7904,3870,18950,0,0,0,0,22084,0,6821,1131787,1131787,1131787,3/13/2000,9/30/2004,SUNTRUST BK,Y,14
2001,4,01Q4,1033470,81028453,0,0,0,473228,144050,77857,60868,2141,0,0,237,0,35,0,171535,929951,0,0,0,0,0,0,0,31206,46471,180,0,0,0,0,49947,0,0,1033470,1033470,1033470,8/11/2000,12/30/2005,BANK OF NY CO,Y,15
2001,4,01Q4,1068025,80567015,0,0,0,74045,105653,20977,94418,-46146,6853,265,15939,48681,-1099,-42509,160949,438026,0,0,0,0,0,0,0,12475,8502,0,0,0,0,0,16114,0,0,1068025,1068025,1068025,3/13/2000,12/11/2002,KEYCORP,Y,16
2001,4,01Q4,1070345,71026340,0,0,0,51633,100816,398,7124,0,-91090,0,20973,56955,-7,-3220,179644,323226,0,0,0,0,0,0,0,398,0,0,0,0,0,0,12374,0,0,1070345,1070345,1070345,12/29/2001,10/31/2002,FIFTH THIRD BC,Y,17
2001,4,01Q4,1074156,70869945,0,0,0,18962,94405.25,665,45130.13235,-29,18766.93382,0,49970.79779,42464.56618,6.172794118,0,64403.57353,334745.4265,0,0,0,0,0,0,0,665,0,0,0,0,0,0,12289.13235,0,0,1074156,1074156,1074156,12/13/2001,3/8/2002,BB&T CORP,Y,18
2001,4,01Q4,1111435,69895857,0,0,0,524508,1354,78720,41515,0,0,0,0,0,0,-2404,56352,700045,0,0,0,0,0,0,0,-4310,83030,0,0,0,0,0,17271,0,0,1111435,1111435,1111435,3/13/2000,12/31/2004,STATE STREET CORP,Y,19
2001,4,01Q4,1069778,69570206,38660.5,0,0,263968,98140,28947,164432,-108663,-2597,2024,12591,-159574,-723,-368,117617,415794,0,0,0,0,0,0,0,15478,7322,6147,0,0,0,0,158867,0,-198738,1069778,1069778,1069778,3/31/2001,12/31/2003,PNC FNCL SVC GROUP,Y,20
2001,4,01Q4,1132449,53097974,0,0,0,8683,42359,179,8738,-8430,2937,0,5855,9372,120,193,46884,116890,0,0,0,0,0,0,0,179,0,0,0,0,0,0,8489,0,0,1132449,1132449,1132449,12/1/2001,2/10/2004,CITIZENS FNCL GROUP,Y,21
2001,4,01Q4,1199844,50949608,17980,0,0,44124,54727,6544,25591,0,4,0,4432,5949,0,0,77328,218699,0,0,0,0,0,0,0,3262,3282,0,0,0,0,0,16698,0,0,1199844,1199844,1199844,9/29/2001,6/29/2003,COMERICA,Y,22
2001,4,01Q4,1079441,48754548,0,0,0,14389,72301,0,10284,0,-444,0,796,6653,0,0,52817,156796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2355,0,0,1079441,1079441,1079441,3/13/2000,10/31/2004,SOUTHTRUST CORP,Y,23
2001,4,01Q4,1078332,45545287,0,0,0,12848,76708.04044,3457,100675,0,16613,0,12841,14969.48529,778,640,55309.35662,294838.8824,0,0,0,0,0,0,0,3457,0,0,0,0,0,0,17171.19118,0,228.75,1078332,1078332,1078332,12/1/2001,3/7/2002,REGIONS FC,Y,24
2001,4,01Q4,1871159,45450837,0,0,0,0,163,0,0,0,337147,1413134,47800,4616,0,0,219822,2022682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1871159,1871159,1871159,3/26/1998,12/31/2001,MBNA CORP,Y,25
2002,1,02Q1,1951350,1057657000,50000,0,0,195000,248000,1666000,2761000,243000,945000,490000,3376000,27000,-16000,-66000,2623000,12492000,0,0,0,0,0,0,0,766000,598000,246000,56000,0,0,0,563000,0,-1122000,1951350,1951350,1951350,1/4/2002,11/6/2002,CITIGROUP,Y,1
2002,1,02Q1,1039502,712508000,282000,0,0,992000,288000,1297000,1059000,-238000,42000,233000,86000,108000,0,0,690000,4557000,0,0,0,0,0,0,0,875000,190000,254000,-22000,0,0,0,114000,0,288000,1039502,1039502,1039502,12/1/2001,6/30/2004,J P MORGAN CHASE & CO,Y,2
2002,1,02Q1,1073757,619921000,138500,0,0,273000,1177000,345000,609000,21000,850000,0,46000,61000,2000,14000,272000,3670000,0,120000,0,0,0,0,0,105000,127000,89000,24000,0,0,0,168000,0,43000,1073757,1073757,1073757,2/13/2001,3/31/2004,BANK OF AMER CORP,Y,3
2002,1,02Q1,1073551,319853000,0,0,0,398000,474000,104000,554000,-105000,33000,93000,59000,16000,-7000,-1000,409000,2027000,0,0,0,0,0,0,0,83000,15000,6000,0,0,0,0,330000,0,-33000,1073551,1073551,1073551,9/1/2001,3/31/2002,WACHOVIA CORP,Y,4
2002,1,02Q1,1120754,311509000,0,0,0,184000,505000,94000,256000,-34000,242000,6000,263000,-218000,-2000,-111000,1066000,2251000,0,0,0,0,0,0,0,56000,38000,0,0,0,0,0,97000,0,95000,1120754,1120754,1120754,2/1/2002,4/25/2002,WELLS FARGO & CO,Y,5
2002,1,02Q1,1068294,262947000,0,0,0,169000,389000,16000,106000,-46000,143000,451000,117000,12000,-2000,5000,585000,1945000,0,0,0,0,0,0,0,2000,13000,-3000,4000,0,0,0,45000,0,36000,1068294,1068294,1068294,11/9/2001,6/20/2002,BANK ONE CORP,Y,6
2002,1,02Q1,2945824,258709739,0,0,0,0,0,0,0,0,0,0,5053703,-13032,-2367,-85954,250773,5203123,0,0,0,150924,0,0,0,0,0,0,0,0,0,0,212557,0,0,2945824,2945824,2945824,2/28/2001,5/16/2004,METLIFE,Y,7
2002,1,02Q1,2816906,235815000,14000,0,0,177000,21000,115000,637000,-10000,7000,44000,2000,4000,1000,1000,314000,1313000,0,0,0,0,0,0,0,114000,18000,-10000,-7000,0,0,0,14000,0,2000,2816906,2816906,2816906,3/23/2000,9/1/2003,TAUNUS CORP,Y,8
2002,1,02Q1,1113514,192032000,12500,0,0,141000,279000,180000,336000,12000,95000,95000,26000,15000,0,0,407000,1586000,0,0,0,0,0,0,0,30000,38000,112000,0,0,0,0,150000,0,-44000,1113514,1113514,1113514,10/2/2000,3/31/2004,FLEETBOSTON FNCL CORP,Y,9
2002,1,02Q1,1379552,174451001,0,0,0,33948,66793,21863,182341,0,-181520,56,14320,171224,-284,7455,211823,528019,0,0,0,0,0,0,0,22599,2276,-1976,-1036,0,0,0,33226,0,109994,1379552,1379552,1379552,10/6/2001,9/30/2007,ABN AMRO N AMER HC,Y,10
2002,1,02Q1,1119794,164745000,5500,0,0,224300,256800,54800,164300,0,51600,28000,15400,27700,900,-8200,467200,1282800,0,0,0,0,0,0,0,49900,4900,0,0,0,0,0,111100,0,5200,1119794,1119794,1119794,1/12/2002,8/25/2002,U S BC,Y,11
2002,1,02Q1,2872407,110533411,49726.5,0,0,25353,46739,32566,45359,0,1797,7196,12043,16357,51,1412,111579,300452,0,0,0,0,0,0,0,-7485,21483,1357,17211,0,0,0,23356,0,6300,2872407,2872407,2872407,10/28/2000,10/29/2006,HSBC NORTH AMER,Y,12
2002,1,02Q1,1131787,106244822,0,0,0,129087,145976,29413,76110,0,73111,0,5990,2029,577,-875,90414,551832,0,0,0,0,0,0,0,7595,3755,18063,0,0,0,0,25589,0,15260,1131787,1131787,1131787,3/13/2000,9/30/2004,SUNTRUST BK,Y,13
2002,1,02Q1,1069125,100196346,0,0,0,56326,118787,-38705,35378,4536,38616,6680,8647,230841,-440,0,234873,695539,0,0,0,0,0,0,0,-43890,2905,0,2280,0,0,0,22776,0,0,1069125,1069125,1069125,5/15/2000,4/8/2004,NATIONAL CITY CORP,Y,14
2002,1,02Q1,1068025,80726567,0,0,0,107109,100055,49828,49033,927,3598,509,12576,3411,1080,-711,132368,459783,0,26170,0,0,0,0,0,39762,10066,0,0,0,0,0,13131,0,25,1068025,1068025,1068025,3/13/2000,12/11/2002,KEYCORP,Y,15
2002,1,02Q1,1033470,76836021,0,0,0,432104,67018,62518,109165,2820,0,0,193,0,15,0,105362,779195,0,0,0,0,0,0,0,24704,37877,-63,0,0,0,0,49671,0,0,1033470,1033470,1033470,8/11/2000,12/30/2005,BANK OF NY CO,Y,16
2002,1,02Q1,1074156,74949720,0,0,0,25104.4274,94836.32603,290,53290.88767,-122,19990.19178,0,67615.55616,33225.99178,8.515068493,-7.21369863,78004.94795,372237.6301,0,19092,14459,0,0,0,0,290,0,0,0,0,0,0,14045.19726,0,44.80273973,1074156,1074156,1074156,3/21/2002,5/10/2002,BB&T CORP,Y,17
2002,1,02Q1,1111435,73299137,0,0,0,537513,1600,59472,30200,0,0,0,0,0,923,-92,67336,696952,0,0,0,0,0,0,0,-8338,67810,0,0,0,0,0,18286,0,0,1111435,1111435,1111435,3/13/2000,12/31/2004,STATE STREET CORP,Y,18
2002,1,02Q1,1070345,70618618,5236.5,0,0,57902,93328,701,35499,0,65572,0,24681,22528,-92,-623,171923,471419,0,0,0,0,0,0,0,701,0,0,0,0,0,0,17028,0,0,1070345,1070345,1070345,12/29/2001,10/31/2002,FIFTH THIRD BC,Y,19
2002,1,02Q1,1069778,66582915,67500,0,0,87586,101299,23491,191774,-2339,211876,6002,17164,35998,-1003,2130,103735,777713,0,0,0,0,0,0,0,12772,5605,5114,0,0,0,0,190014,0,6891,1069778,1069778,1069778,3/31/2001,12/31/2003,PNC FNCL SVC GROUP,Y,20
2002,1,02Q1,1132449,52972492,0,0,0,8994,56328,344,14296,-11885,5878,0,6323,7611,165,1036,59399,148489,0,10382,19069,0,0,0,0,344,0,0,0,0,0,0,18585,0,0,1132449,1132449,1132449,12/1/2001,2/10/2004,CITIZENS FNCL GROUP,Y,21
2002,1,02Q1,1199844,50322058,18162.5,0,0,43902,55885,6314,21889,0,3,0,5803,5150,363,0,71096,210405,0,11771,0,0,0,0,0,3376,2938,0,0,0,0,0,17021,0,0,1199844,1199844,1199844,9/29/2001,6/29/2003,COMERICA,Y,22
2002,1,02Q1,1079441,48464235,0,0,0,7971,70836,0,13473,0,1931,0,798,9389,0,0,47191,151589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5028,0,0,1079441,1079441,1079441,3/13/2000,10/31/2004,SOUTHTRUST CORP,Y,23
2002,1,02Q1,1871159,46511939,0,0,0,0,137,0,0,0,339699,1014750,45809,5088,0,0,190878,1596361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1871159,1871159,1871159,3/31/2002,9/30/2004,MBNA CORP,Y,24
2002,1,02Q1,1078332,44304788,0,0,0,15747,59292,2087,107305,0,15305,0,12081,15807,1675,73,46796,276168,0,0,0,0,0,0,0,2087,0,0,0,0,0,0,16628,0,0,1078332,1078332,1078332,3/8/2002,4/2/2002,REGIONS FC,Y,25
2002,2,02Q2,1951350,1083306000,80000,0,0,157000,245000,1099000,3026000,-12000,948000,551000,3707000,46000,-4000,46000,1842000,11651000,0,0,0,0,0,0,0,186000,577000,254000,82000,0,0,0,564000,0,382000,1951350,1951350,1951350,1/4/2002,11/6/2002,CITIGROUP,Y,1
2002,2,02Q2,1039502,740546000,281000,0,0,981000,271000,766000,1118000,-125000,224000,323000,99000,159000,0,0,752000,4568000,0,0,0,0,0,0,0,333000,228000,225000,-20000,0,0,0,112000,0,328000,1039502,1039502,1039502,12/1/2001,6/30/2004,J P MORGAN CHASE & CO,Y,2
2002,2,02Q2,1073757,638448000,128500,0,0,303000,1237000,263000,835000,-126000,818000,0,40000,108000,7000,5000,182000,3672000,0,162000,0,0,0,0,0,34000,133000,67000,29000,0,0,0,184000,0,115000,1073757,1073757,1073757,2/13/2001,3/31/2004,BANK OF AMER CORP,Y,3
